"data","valor","serie","tag","grupo"
2014-07-04,11,432,"selic","metas_inflacao"
2014-07-05,11,432,"selic","metas_inflacao"
2014-07-06,11,432,"selic","metas_inflacao"
2014-07-07,11,432,"selic","metas_inflacao"
2014-07-08,11,432,"selic","metas_inflacao"
2014-07-09,11,432,"selic","metas_inflacao"
2014-07-10,11,432,"selic","metas_inflacao"
2014-07-11,11,432,"selic","metas_inflacao"
2014-07-12,11,432,"selic","metas_inflacao"
2014-07-13,11,432,"selic","metas_inflacao"
2014-07-14,11,432,"selic","metas_inflacao"
2014-07-15,11,432,"selic","metas_inflacao"
2014-07-16,11,432,"selic","metas_inflacao"
2014-07-17,11,432,"selic","metas_inflacao"
2014-07-18,11,432,"selic","metas_inflacao"
2014-07-19,11,432,"selic","metas_inflacao"
2014-07-20,11,432,"selic","metas_inflacao"
2014-07-21,11,432,"selic","metas_inflacao"
2014-07-22,11,432,"selic","metas_inflacao"
2014-07-23,11,432,"selic","metas_inflacao"
2014-07-24,11,432,"selic","metas_inflacao"
2014-07-25,11,432,"selic","metas_inflacao"
2014-07-26,11,432,"selic","metas_inflacao"
2014-07-27,11,432,"selic","metas_inflacao"
2014-07-28,11,432,"selic","metas_inflacao"
2014-07-29,11,432,"selic","metas_inflacao"
2014-07-30,11,432,"selic","metas_inflacao"
2014-07-31,11,432,"selic","metas_inflacao"
2014-08-01,11,432,"selic","metas_inflacao"
2014-08-02,11,432,"selic","metas_inflacao"
2014-08-03,11,432,"selic","metas_inflacao"
2014-08-04,11,432,"selic","metas_inflacao"
2014-08-05,11,432,"selic","metas_inflacao"
2014-08-06,11,432,"selic","metas_inflacao"
2014-08-07,11,432,"selic","metas_inflacao"
2014-08-08,11,432,"selic","metas_inflacao"
2014-08-09,11,432,"selic","metas_inflacao"
2014-08-10,11,432,"selic","metas_inflacao"
2014-08-11,11,432,"selic","metas_inflacao"
2014-08-12,11,432,"selic","metas_inflacao"
2014-08-13,11,432,"selic","metas_inflacao"
2014-08-14,11,432,"selic","metas_inflacao"
2014-08-15,11,432,"selic","metas_inflacao"
2014-08-16,11,432,"selic","metas_inflacao"
2014-08-17,11,432,"selic","metas_inflacao"
2014-08-18,11,432,"selic","metas_inflacao"
2014-08-19,11,432,"selic","metas_inflacao"
2014-08-20,11,432,"selic","metas_inflacao"
2014-08-21,11,432,"selic","metas_inflacao"
2014-08-22,11,432,"selic","metas_inflacao"
2014-08-23,11,432,"selic","metas_inflacao"
2014-08-24,11,432,"selic","metas_inflacao"
2014-08-25,11,432,"selic","metas_inflacao"
2014-08-26,11,432,"selic","metas_inflacao"
2014-08-27,11,432,"selic","metas_inflacao"
2014-08-28,11,432,"selic","metas_inflacao"
2014-08-29,11,432,"selic","metas_inflacao"
2014-08-30,11,432,"selic","metas_inflacao"
2014-08-31,11,432,"selic","metas_inflacao"
2014-09-01,11,432,"selic","metas_inflacao"
2014-09-02,11,432,"selic","metas_inflacao"
2014-09-03,11,432,"selic","metas_inflacao"
2014-09-04,11,432,"selic","metas_inflacao"
2014-09-05,11,432,"selic","metas_inflacao"
2014-09-06,11,432,"selic","metas_inflacao"
2014-09-07,11,432,"selic","metas_inflacao"
2014-09-08,11,432,"selic","metas_inflacao"
2014-09-09,11,432,"selic","metas_inflacao"
2014-09-10,11,432,"selic","metas_inflacao"
2014-09-11,11,432,"selic","metas_inflacao"
2014-09-12,11,432,"selic","metas_inflacao"
2014-09-13,11,432,"selic","metas_inflacao"
2014-09-14,11,432,"selic","metas_inflacao"
2014-09-15,11,432,"selic","metas_inflacao"
2014-09-16,11,432,"selic","metas_inflacao"
2014-09-17,11,432,"selic","metas_inflacao"
2014-09-18,11,432,"selic","metas_inflacao"
2014-09-19,11,432,"selic","metas_inflacao"
2014-09-20,11,432,"selic","metas_inflacao"
2014-09-21,11,432,"selic","metas_inflacao"
2014-09-22,11,432,"selic","metas_inflacao"
2014-09-23,11,432,"selic","metas_inflacao"
2014-09-24,11,432,"selic","metas_inflacao"
2014-09-25,11,432,"selic","metas_inflacao"
2014-09-26,11,432,"selic","metas_inflacao"
2014-09-27,11,432,"selic","metas_inflacao"
2014-09-28,11,432,"selic","metas_inflacao"
2014-09-29,11,432,"selic","metas_inflacao"
2014-09-30,11,432,"selic","metas_inflacao"
2014-10-01,11,432,"selic","metas_inflacao"
2014-10-02,11,432,"selic","metas_inflacao"
2014-10-03,11,432,"selic","metas_inflacao"
2014-10-04,11,432,"selic","metas_inflacao"
2014-10-05,11,432,"selic","metas_inflacao"
2014-10-06,11,432,"selic","metas_inflacao"
2014-10-07,11,432,"selic","metas_inflacao"
2014-10-08,11,432,"selic","metas_inflacao"
2014-10-09,11,432,"selic","metas_inflacao"
2014-10-10,11,432,"selic","metas_inflacao"
2014-10-11,11,432,"selic","metas_inflacao"
2014-10-12,11,432,"selic","metas_inflacao"
2014-10-13,11,432,"selic","metas_inflacao"
2014-10-14,11,432,"selic","metas_inflacao"
2014-10-15,11,432,"selic","metas_inflacao"
2014-10-16,11,432,"selic","metas_inflacao"
2014-10-17,11,432,"selic","metas_inflacao"
2014-10-18,11,432,"selic","metas_inflacao"
2014-10-19,11,432,"selic","metas_inflacao"
2014-10-20,11,432,"selic","metas_inflacao"
2014-10-21,11,432,"selic","metas_inflacao"
2014-10-22,11,432,"selic","metas_inflacao"
2014-10-23,11,432,"selic","metas_inflacao"
2014-10-24,11,432,"selic","metas_inflacao"
2014-10-25,11,432,"selic","metas_inflacao"
2014-10-26,11,432,"selic","metas_inflacao"
2014-10-27,11,432,"selic","metas_inflacao"
2014-10-28,11,432,"selic","metas_inflacao"
2014-10-29,11,432,"selic","metas_inflacao"
2014-10-30,11.25,432,"selic","metas_inflacao"
2014-10-31,11.25,432,"selic","metas_inflacao"
2014-11-01,11.25,432,"selic","metas_inflacao"
2014-11-02,11.25,432,"selic","metas_inflacao"
2014-11-03,11.25,432,"selic","metas_inflacao"
2014-11-04,11.25,432,"selic","metas_inflacao"
2014-11-05,11.25,432,"selic","metas_inflacao"
2014-11-06,11.25,432,"selic","metas_inflacao"
2014-11-07,11.25,432,"selic","metas_inflacao"
2014-11-08,11.25,432,"selic","metas_inflacao"
2014-11-09,11.25,432,"selic","metas_inflacao"
2014-11-10,11.25,432,"selic","metas_inflacao"
2014-11-11,11.25,432,"selic","metas_inflacao"
2014-11-12,11.25,432,"selic","metas_inflacao"
2014-11-13,11.25,432,"selic","metas_inflacao"
2014-11-14,11.25,432,"selic","metas_inflacao"
2014-11-15,11.25,432,"selic","metas_inflacao"
2014-11-16,11.25,432,"selic","metas_inflacao"
2014-11-17,11.25,432,"selic","metas_inflacao"
2014-11-18,11.25,432,"selic","metas_inflacao"
2014-11-19,11.25,432,"selic","metas_inflacao"
2014-11-20,11.25,432,"selic","metas_inflacao"
2014-11-21,11.25,432,"selic","metas_inflacao"
2014-11-22,11.25,432,"selic","metas_inflacao"
2014-11-23,11.25,432,"selic","metas_inflacao"
2014-11-24,11.25,432,"selic","metas_inflacao"
2014-11-25,11.25,432,"selic","metas_inflacao"
2014-11-26,11.25,432,"selic","metas_inflacao"
2014-11-27,11.25,432,"selic","metas_inflacao"
2014-11-28,11.25,432,"selic","metas_inflacao"
2014-11-29,11.25,432,"selic","metas_inflacao"
2014-11-30,11.25,432,"selic","metas_inflacao"
2014-12-01,11.25,432,"selic","metas_inflacao"
2014-12-02,11.25,432,"selic","metas_inflacao"
2014-12-03,11.25,432,"selic","metas_inflacao"
2014-12-04,11.75,432,"selic","metas_inflacao"
2014-12-05,11.75,432,"selic","metas_inflacao"
2014-12-06,11.75,432,"selic","metas_inflacao"
2014-12-07,11.75,432,"selic","metas_inflacao"
2014-12-08,11.75,432,"selic","metas_inflacao"
2014-12-09,11.75,432,"selic","metas_inflacao"
2014-12-10,11.75,432,"selic","metas_inflacao"
2014-12-11,11.75,432,"selic","metas_inflacao"
2014-12-12,11.75,432,"selic","metas_inflacao"
2014-12-13,11.75,432,"selic","metas_inflacao"
2014-12-14,11.75,432,"selic","metas_inflacao"
2014-12-15,11.75,432,"selic","metas_inflacao"
2014-12-16,11.75,432,"selic","metas_inflacao"
2014-12-17,11.75,432,"selic","metas_inflacao"
2014-12-18,11.75,432,"selic","metas_inflacao"
2014-12-19,11.75,432,"selic","metas_inflacao"
2014-12-20,11.75,432,"selic","metas_inflacao"
2014-12-21,11.75,432,"selic","metas_inflacao"
2014-12-22,11.75,432,"selic","metas_inflacao"
2014-12-23,11.75,432,"selic","metas_inflacao"
2014-12-24,11.75,432,"selic","metas_inflacao"
2014-12-25,11.75,432,"selic","metas_inflacao"
2014-12-26,11.75,432,"selic","metas_inflacao"
2014-12-27,11.75,432,"selic","metas_inflacao"
2014-12-28,11.75,432,"selic","metas_inflacao"
2014-12-29,11.75,432,"selic","metas_inflacao"
2014-12-30,11.75,432,"selic","metas_inflacao"
2014-12-31,11.75,432,"selic","metas_inflacao"
2015-01-01,11.75,432,"selic","metas_inflacao"
2015-01-02,11.75,432,"selic","metas_inflacao"
2015-01-03,11.75,432,"selic","metas_inflacao"
2015-01-04,11.75,432,"selic","metas_inflacao"
2015-01-05,11.75,432,"selic","metas_inflacao"
2015-01-06,11.75,432,"selic","metas_inflacao"
2015-01-07,11.75,432,"selic","metas_inflacao"
2015-01-08,11.75,432,"selic","metas_inflacao"
2015-01-09,11.75,432,"selic","metas_inflacao"
2015-01-10,11.75,432,"selic","metas_inflacao"
2015-01-11,11.75,432,"selic","metas_inflacao"
2015-01-12,11.75,432,"selic","metas_inflacao"
2015-01-13,11.75,432,"selic","metas_inflacao"
2015-01-14,11.75,432,"selic","metas_inflacao"
2015-01-15,11.75,432,"selic","metas_inflacao"
2015-01-16,11.75,432,"selic","metas_inflacao"
2015-01-17,11.75,432,"selic","metas_inflacao"
2015-01-18,11.75,432,"selic","metas_inflacao"
2015-01-19,11.75,432,"selic","metas_inflacao"
2015-01-20,11.75,432,"selic","metas_inflacao"
2015-01-21,11.75,432,"selic","metas_inflacao"
2015-01-22,12.25,432,"selic","metas_inflacao"
2015-01-23,12.25,432,"selic","metas_inflacao"
2015-01-24,12.25,432,"selic","metas_inflacao"
2015-01-25,12.25,432,"selic","metas_inflacao"
2015-01-26,12.25,432,"selic","metas_inflacao"
2015-01-27,12.25,432,"selic","metas_inflacao"
2015-01-28,12.25,432,"selic","metas_inflacao"
2015-01-29,12.25,432,"selic","metas_inflacao"
2015-01-30,12.25,432,"selic","metas_inflacao"
2015-01-31,12.25,432,"selic","metas_inflacao"
2015-02-01,12.25,432,"selic","metas_inflacao"
2015-02-02,12.25,432,"selic","metas_inflacao"
2015-02-03,12.25,432,"selic","metas_inflacao"
2015-02-04,12.25,432,"selic","metas_inflacao"
2015-02-05,12.25,432,"selic","metas_inflacao"
2015-02-06,12.25,432,"selic","metas_inflacao"
2015-02-07,12.25,432,"selic","metas_inflacao"
2015-02-08,12.25,432,"selic","metas_inflacao"
2015-02-09,12.25,432,"selic","metas_inflacao"
2015-02-10,12.25,432,"selic","metas_inflacao"
2015-02-11,12.25,432,"selic","metas_inflacao"
2015-02-12,12.25,432,"selic","metas_inflacao"
2015-02-13,12.25,432,"selic","metas_inflacao"
2015-02-14,12.25,432,"selic","metas_inflacao"
2015-02-15,12.25,432,"selic","metas_inflacao"
2015-02-16,12.25,432,"selic","metas_inflacao"
2015-02-17,12.25,432,"selic","metas_inflacao"
2015-02-18,12.25,432,"selic","metas_inflacao"
2015-02-19,12.25,432,"selic","metas_inflacao"
2015-02-20,12.25,432,"selic","metas_inflacao"
2015-02-21,12.25,432,"selic","metas_inflacao"
2015-02-22,12.25,432,"selic","metas_inflacao"
2015-02-23,12.25,432,"selic","metas_inflacao"
2015-02-24,12.25,432,"selic","metas_inflacao"
2015-02-25,12.25,432,"selic","metas_inflacao"
2015-02-26,12.25,432,"selic","metas_inflacao"
2015-02-27,12.25,432,"selic","metas_inflacao"
2015-02-28,12.25,432,"selic","metas_inflacao"
2015-03-01,12.25,432,"selic","metas_inflacao"
2015-03-02,12.25,432,"selic","metas_inflacao"
2015-03-03,12.25,432,"selic","metas_inflacao"
2015-03-04,12.25,432,"selic","metas_inflacao"
2015-03-05,12.75,432,"selic","metas_inflacao"
2015-03-06,12.75,432,"selic","metas_inflacao"
2015-03-07,12.75,432,"selic","metas_inflacao"
2015-03-08,12.75,432,"selic","metas_inflacao"
2015-03-09,12.75,432,"selic","metas_inflacao"
2015-03-10,12.75,432,"selic","metas_inflacao"
2015-03-11,12.75,432,"selic","metas_inflacao"
2015-03-12,12.75,432,"selic","metas_inflacao"
2015-03-13,12.75,432,"selic","metas_inflacao"
2015-03-14,12.75,432,"selic","metas_inflacao"
2015-03-15,12.75,432,"selic","metas_inflacao"
2015-03-16,12.75,432,"selic","metas_inflacao"
2015-03-17,12.75,432,"selic","metas_inflacao"
2015-03-18,12.75,432,"selic","metas_inflacao"
2015-03-19,12.75,432,"selic","metas_inflacao"
2015-03-20,12.75,432,"selic","metas_inflacao"
2015-03-21,12.75,432,"selic","metas_inflacao"
2015-03-22,12.75,432,"selic","metas_inflacao"
2015-03-23,12.75,432,"selic","metas_inflacao"
2015-03-24,12.75,432,"selic","metas_inflacao"
2015-03-25,12.75,432,"selic","metas_inflacao"
2015-03-26,12.75,432,"selic","metas_inflacao"
2015-03-27,12.75,432,"selic","metas_inflacao"
2015-03-28,12.75,432,"selic","metas_inflacao"
2015-03-29,12.75,432,"selic","metas_inflacao"
2015-03-30,12.75,432,"selic","metas_inflacao"
2015-03-31,12.75,432,"selic","metas_inflacao"
2015-04-01,12.75,432,"selic","metas_inflacao"
2015-04-02,12.75,432,"selic","metas_inflacao"
2015-04-03,12.75,432,"selic","metas_inflacao"
2015-04-04,12.75,432,"selic","metas_inflacao"
2015-04-05,12.75,432,"selic","metas_inflacao"
2015-04-06,12.75,432,"selic","metas_inflacao"
2015-04-07,12.75,432,"selic","metas_inflacao"
2015-04-08,12.75,432,"selic","metas_inflacao"
2015-04-09,12.75,432,"selic","metas_inflacao"
2015-04-10,12.75,432,"selic","metas_inflacao"
2015-04-11,12.75,432,"selic","metas_inflacao"
2015-04-12,12.75,432,"selic","metas_inflacao"
2015-04-13,12.75,432,"selic","metas_inflacao"
2015-04-14,12.75,432,"selic","metas_inflacao"
2015-04-15,12.75,432,"selic","metas_inflacao"
2015-04-16,12.75,432,"selic","metas_inflacao"
2015-04-17,12.75,432,"selic","metas_inflacao"
2015-04-18,12.75,432,"selic","metas_inflacao"
2015-04-19,12.75,432,"selic","metas_inflacao"
2015-04-20,12.75,432,"selic","metas_inflacao"
2015-04-21,12.75,432,"selic","metas_inflacao"
2015-04-22,12.75,432,"selic","metas_inflacao"
2015-04-23,12.75,432,"selic","metas_inflacao"
2015-04-24,12.75,432,"selic","metas_inflacao"
2015-04-25,12.75,432,"selic","metas_inflacao"
2015-04-26,12.75,432,"selic","metas_inflacao"
2015-04-27,12.75,432,"selic","metas_inflacao"
2015-04-28,12.75,432,"selic","metas_inflacao"
2015-04-29,12.75,432,"selic","metas_inflacao"
2015-04-30,13.25,432,"selic","metas_inflacao"
2015-05-01,13.25,432,"selic","metas_inflacao"
2015-05-02,13.25,432,"selic","metas_inflacao"
2015-05-03,13.25,432,"selic","metas_inflacao"
2015-05-04,13.25,432,"selic","metas_inflacao"
2015-05-05,13.25,432,"selic","metas_inflacao"
2015-05-06,13.25,432,"selic","metas_inflacao"
2015-05-07,13.25,432,"selic","metas_inflacao"
2015-05-08,13.25,432,"selic","metas_inflacao"
2015-05-09,13.25,432,"selic","metas_inflacao"
2015-05-10,13.25,432,"selic","metas_inflacao"
2015-05-11,13.25,432,"selic","metas_inflacao"
2015-05-12,13.25,432,"selic","metas_inflacao"
2015-05-13,13.25,432,"selic","metas_inflacao"
2015-05-14,13.25,432,"selic","metas_inflacao"
2015-05-15,13.25,432,"selic","metas_inflacao"
2015-05-16,13.25,432,"selic","metas_inflacao"
2015-05-17,13.25,432,"selic","metas_inflacao"
2015-05-18,13.25,432,"selic","metas_inflacao"
2015-05-19,13.25,432,"selic","metas_inflacao"
2015-05-20,13.25,432,"selic","metas_inflacao"
2015-05-21,13.25,432,"selic","metas_inflacao"
2015-05-22,13.25,432,"selic","metas_inflacao"
2015-05-23,13.25,432,"selic","metas_inflacao"
2015-05-24,13.25,432,"selic","metas_inflacao"
2015-05-25,13.25,432,"selic","metas_inflacao"
2015-05-26,13.25,432,"selic","metas_inflacao"
2015-05-27,13.25,432,"selic","metas_inflacao"
2015-05-28,13.25,432,"selic","metas_inflacao"
2015-05-29,13.25,432,"selic","metas_inflacao"
2015-05-30,13.25,432,"selic","metas_inflacao"
2015-05-31,13.25,432,"selic","metas_inflacao"
2015-06-01,13.25,432,"selic","metas_inflacao"
2015-06-02,13.25,432,"selic","metas_inflacao"
2015-06-03,13.25,432,"selic","metas_inflacao"
2015-06-04,13.75,432,"selic","metas_inflacao"
2015-06-05,13.75,432,"selic","metas_inflacao"
2015-06-06,13.75,432,"selic","metas_inflacao"
2015-06-07,13.75,432,"selic","metas_inflacao"
2015-06-08,13.75,432,"selic","metas_inflacao"
2015-06-09,13.75,432,"selic","metas_inflacao"
2015-06-10,13.75,432,"selic","metas_inflacao"
2015-06-11,13.75,432,"selic","metas_inflacao"
2015-06-12,13.75,432,"selic","metas_inflacao"
2015-06-13,13.75,432,"selic","metas_inflacao"
2015-06-14,13.75,432,"selic","metas_inflacao"
2015-06-15,13.75,432,"selic","metas_inflacao"
2015-06-16,13.75,432,"selic","metas_inflacao"
2015-06-17,13.75,432,"selic","metas_inflacao"
2015-06-18,13.75,432,"selic","metas_inflacao"
2015-06-19,13.75,432,"selic","metas_inflacao"
2015-06-20,13.75,432,"selic","metas_inflacao"
2015-06-21,13.75,432,"selic","metas_inflacao"
2015-06-22,13.75,432,"selic","metas_inflacao"
2015-06-23,13.75,432,"selic","metas_inflacao"
2015-06-24,13.75,432,"selic","metas_inflacao"
2015-06-25,13.75,432,"selic","metas_inflacao"
2015-06-26,13.75,432,"selic","metas_inflacao"
2015-06-27,13.75,432,"selic","metas_inflacao"
2015-06-28,13.75,432,"selic","metas_inflacao"
2015-06-29,13.75,432,"selic","metas_inflacao"
2015-06-30,13.75,432,"selic","metas_inflacao"
2015-07-01,13.75,432,"selic","metas_inflacao"
2015-07-02,13.75,432,"selic","metas_inflacao"
2015-07-03,13.75,432,"selic","metas_inflacao"
2015-07-04,13.75,432,"selic","metas_inflacao"
2015-07-05,13.75,432,"selic","metas_inflacao"
2015-07-06,13.75,432,"selic","metas_inflacao"
2015-07-07,13.75,432,"selic","metas_inflacao"
2015-07-08,13.75,432,"selic","metas_inflacao"
2015-07-09,13.75,432,"selic","metas_inflacao"
2015-07-10,13.75,432,"selic","metas_inflacao"
2015-07-11,13.75,432,"selic","metas_inflacao"
2015-07-12,13.75,432,"selic","metas_inflacao"
2015-07-13,13.75,432,"selic","metas_inflacao"
2015-07-14,13.75,432,"selic","metas_inflacao"
2015-07-15,13.75,432,"selic","metas_inflacao"
2015-07-16,13.75,432,"selic","metas_inflacao"
2015-07-17,13.75,432,"selic","metas_inflacao"
2015-07-18,13.75,432,"selic","metas_inflacao"
2015-07-19,13.75,432,"selic","metas_inflacao"
2015-07-20,13.75,432,"selic","metas_inflacao"
2015-07-21,13.75,432,"selic","metas_inflacao"
2015-07-22,13.75,432,"selic","metas_inflacao"
2015-07-23,13.75,432,"selic","metas_inflacao"
2015-07-24,13.75,432,"selic","metas_inflacao"
2015-07-25,13.75,432,"selic","metas_inflacao"
2015-07-26,13.75,432,"selic","metas_inflacao"
2015-07-27,13.75,432,"selic","metas_inflacao"
2015-07-28,13.75,432,"selic","metas_inflacao"
2015-07-29,13.75,432,"selic","metas_inflacao"
2015-07-30,14.25,432,"selic","metas_inflacao"
2015-07-31,14.25,432,"selic","metas_inflacao"
2015-08-01,14.25,432,"selic","metas_inflacao"
2015-08-02,14.25,432,"selic","metas_inflacao"
2015-08-03,14.25,432,"selic","metas_inflacao"
2015-08-04,14.25,432,"selic","metas_inflacao"
2015-08-05,14.25,432,"selic","metas_inflacao"
2015-08-06,14.25,432,"selic","metas_inflacao"
2015-08-07,14.25,432,"selic","metas_inflacao"
2015-08-08,14.25,432,"selic","metas_inflacao"
2015-08-09,14.25,432,"selic","metas_inflacao"
2015-08-10,14.25,432,"selic","metas_inflacao"
2015-08-11,14.25,432,"selic","metas_inflacao"
2015-08-12,14.25,432,"selic","metas_inflacao"
2015-08-13,14.25,432,"selic","metas_inflacao"
2015-08-14,14.25,432,"selic","metas_inflacao"
2015-08-15,14.25,432,"selic","metas_inflacao"
2015-08-16,14.25,432,"selic","metas_inflacao"
2015-08-17,14.25,432,"selic","metas_inflacao"
2015-08-18,14.25,432,"selic","metas_inflacao"
2015-08-19,14.25,432,"selic","metas_inflacao"
2015-08-20,14.25,432,"selic","metas_inflacao"
2015-08-21,14.25,432,"selic","metas_inflacao"
2015-08-22,14.25,432,"selic","metas_inflacao"
2015-08-23,14.25,432,"selic","metas_inflacao"
2015-08-24,14.25,432,"selic","metas_inflacao"
2015-08-25,14.25,432,"selic","metas_inflacao"
2015-08-26,14.25,432,"selic","metas_inflacao"
2015-08-27,14.25,432,"selic","metas_inflacao"
2015-08-28,14.25,432,"selic","metas_inflacao"
2015-08-29,14.25,432,"selic","metas_inflacao"
2015-08-30,14.25,432,"selic","metas_inflacao"
2015-08-31,14.25,432,"selic","metas_inflacao"
2015-09-01,14.25,432,"selic","metas_inflacao"
2015-09-02,14.25,432,"selic","metas_inflacao"
2015-09-03,14.25,432,"selic","metas_inflacao"
2015-09-04,14.25,432,"selic","metas_inflacao"
2015-09-05,14.25,432,"selic","metas_inflacao"
2015-09-06,14.25,432,"selic","metas_inflacao"
2015-09-07,14.25,432,"selic","metas_inflacao"
2015-09-08,14.25,432,"selic","metas_inflacao"
2015-09-09,14.25,432,"selic","metas_inflacao"
2015-09-10,14.25,432,"selic","metas_inflacao"
2015-09-11,14.25,432,"selic","metas_inflacao"
2015-09-12,14.25,432,"selic","metas_inflacao"
2015-09-13,14.25,432,"selic","metas_inflacao"
2015-09-14,14.25,432,"selic","metas_inflacao"
2015-09-15,14.25,432,"selic","metas_inflacao"
2015-09-16,14.25,432,"selic","metas_inflacao"
2015-09-17,14.25,432,"selic","metas_inflacao"
2015-09-18,14.25,432,"selic","metas_inflacao"
2015-09-19,14.25,432,"selic","metas_inflacao"
2015-09-20,14.25,432,"selic","metas_inflacao"
2015-09-21,14.25,432,"selic","metas_inflacao"
2015-09-22,14.25,432,"selic","metas_inflacao"
2015-09-23,14.25,432,"selic","metas_inflacao"
2015-09-24,14.25,432,"selic","metas_inflacao"
2015-09-25,14.25,432,"selic","metas_inflacao"
2015-09-26,14.25,432,"selic","metas_inflacao"
2015-09-27,14.25,432,"selic","metas_inflacao"
2015-09-28,14.25,432,"selic","metas_inflacao"
2015-09-29,14.25,432,"selic","metas_inflacao"
2015-09-30,14.25,432,"selic","metas_inflacao"
2015-10-01,14.25,432,"selic","metas_inflacao"
2015-10-02,14.25,432,"selic","metas_inflacao"
2015-10-03,14.25,432,"selic","metas_inflacao"
2015-10-04,14.25,432,"selic","metas_inflacao"
2015-10-05,14.25,432,"selic","metas_inflacao"
2015-10-06,14.25,432,"selic","metas_inflacao"
2015-10-07,14.25,432,"selic","metas_inflacao"
2015-10-08,14.25,432,"selic","metas_inflacao"
2015-10-09,14.25,432,"selic","metas_inflacao"
2015-10-10,14.25,432,"selic","metas_inflacao"
2015-10-11,14.25,432,"selic","metas_inflacao"
2015-10-12,14.25,432,"selic","metas_inflacao"
2015-10-13,14.25,432,"selic","metas_inflacao"
2015-10-14,14.25,432,"selic","metas_inflacao"
2015-10-15,14.25,432,"selic","metas_inflacao"
2015-10-16,14.25,432,"selic","metas_inflacao"
2015-10-17,14.25,432,"selic","metas_inflacao"
2015-10-18,14.25,432,"selic","metas_inflacao"
2015-10-19,14.25,432,"selic","metas_inflacao"
2015-10-20,14.25,432,"selic","metas_inflacao"
2015-10-21,14.25,432,"selic","metas_inflacao"
2015-10-22,14.25,432,"selic","metas_inflacao"
2015-10-23,14.25,432,"selic","metas_inflacao"
2015-10-24,14.25,432,"selic","metas_inflacao"
2015-10-25,14.25,432,"selic","metas_inflacao"
2015-10-26,14.25,432,"selic","metas_inflacao"
2015-10-27,14.25,432,"selic","metas_inflacao"
2015-10-28,14.25,432,"selic","metas_inflacao"
2015-10-29,14.25,432,"selic","metas_inflacao"
2015-10-30,14.25,432,"selic","metas_inflacao"
2015-10-31,14.25,432,"selic","metas_inflacao"
2015-11-01,14.25,432,"selic","metas_inflacao"
2015-11-02,14.25,432,"selic","metas_inflacao"
2015-11-03,14.25,432,"selic","metas_inflacao"
2015-11-04,14.25,432,"selic","metas_inflacao"
2015-11-05,14.25,432,"selic","metas_inflacao"
2015-11-06,14.25,432,"selic","metas_inflacao"
2015-11-07,14.25,432,"selic","metas_inflacao"
2015-11-08,14.25,432,"selic","metas_inflacao"
2015-11-09,14.25,432,"selic","metas_inflacao"
2015-11-10,14.25,432,"selic","metas_inflacao"
2015-11-11,14.25,432,"selic","metas_inflacao"
2015-11-12,14.25,432,"selic","metas_inflacao"
2015-11-13,14.25,432,"selic","metas_inflacao"
2015-11-14,14.25,432,"selic","metas_inflacao"
2015-11-15,14.25,432,"selic","metas_inflacao"
2015-11-16,14.25,432,"selic","metas_inflacao"
2015-11-17,14.25,432,"selic","metas_inflacao"
2015-11-18,14.25,432,"selic","metas_inflacao"
2015-11-19,14.25,432,"selic","metas_inflacao"
2015-11-20,14.25,432,"selic","metas_inflacao"
2015-11-21,14.25,432,"selic","metas_inflacao"
2015-11-22,14.25,432,"selic","metas_inflacao"
2015-11-23,14.25,432,"selic","metas_inflacao"
2015-11-24,14.25,432,"selic","metas_inflacao"
2015-11-25,14.25,432,"selic","metas_inflacao"
2015-11-26,14.25,432,"selic","metas_inflacao"
2015-11-27,14.25,432,"selic","metas_inflacao"
2015-11-28,14.25,432,"selic","metas_inflacao"
2015-11-29,14.25,432,"selic","metas_inflacao"
2015-11-30,14.25,432,"selic","metas_inflacao"
2015-12-01,14.25,432,"selic","metas_inflacao"
2015-12-02,14.25,432,"selic","metas_inflacao"
2015-12-03,14.25,432,"selic","metas_inflacao"
2015-12-04,14.25,432,"selic","metas_inflacao"
2015-12-05,14.25,432,"selic","metas_inflacao"
2015-12-06,14.25,432,"selic","metas_inflacao"
2015-12-07,14.25,432,"selic","metas_inflacao"
2015-12-08,14.25,432,"selic","metas_inflacao"
2015-12-09,14.25,432,"selic","metas_inflacao"
2015-12-10,14.25,432,"selic","metas_inflacao"
2015-12-11,14.25,432,"selic","metas_inflacao"
2015-12-12,14.25,432,"selic","metas_inflacao"
2015-12-13,14.25,432,"selic","metas_inflacao"
2015-12-14,14.25,432,"selic","metas_inflacao"
2015-12-15,14.25,432,"selic","metas_inflacao"
2015-12-16,14.25,432,"selic","metas_inflacao"
2015-12-17,14.25,432,"selic","metas_inflacao"
2015-12-18,14.25,432,"selic","metas_inflacao"
2015-12-19,14.25,432,"selic","metas_inflacao"
2015-12-20,14.25,432,"selic","metas_inflacao"
2015-12-21,14.25,432,"selic","metas_inflacao"
2015-12-22,14.25,432,"selic","metas_inflacao"
2015-12-23,14.25,432,"selic","metas_inflacao"
2015-12-24,14.25,432,"selic","metas_inflacao"
2015-12-25,14.25,432,"selic","metas_inflacao"
2015-12-26,14.25,432,"selic","metas_inflacao"
2015-12-27,14.25,432,"selic","metas_inflacao"
2015-12-28,14.25,432,"selic","metas_inflacao"
2015-12-29,14.25,432,"selic","metas_inflacao"
2015-12-30,14.25,432,"selic","metas_inflacao"
2015-12-31,14.25,432,"selic","metas_inflacao"
